index,timestamp,customer_no,location,weekday,time,minute,abs_minute,first_section
389,2019-09-03 08:07:00,10114,spices,1,8,7,487,0
390,2019-09-03 08:07:00,10117,checkout,1,8,7,487,0
391,2019-09-03 08:07:00,10119,checkout,1,8,7,487,0
392,2019-09-03 08:08:00,10088,spices,1,8,8,488,0
393,2019-09-03 08:08:00,10092,fruit,1,8,8,488,0
394,2019-09-03 08:08:00,10096,dairy,1,8,8,488,0
395,2019-09-03 08:08:00,10107,drinks,1,8,8,488,0
396,2019-09-03 08:08:00,10114,checkout,1,8,8,488,0
397,2019-09-03 08:08:00,10118,drinks,1,8,8,488,0
398,2019-09-03 08:08:00,10125,drinks,1,8,8,488,1
399,2019-09-03 08:08:00,10126,spices,1,8,8,488,1
400,2019-09-03 08:08:00,10127,spices,1,8,8,488,1
401,2019-09-03 08:08:00,10128,fruit,1,8,8,488,1
402,2019-09-03 08:08:00,10129,fruit,1,8,8,488,1
403,2019-09-03 08:08:00,10130,fruit,1,8,8,488,1
404,2019-09-03 08:09:00,10088,dairy,1,8,9,489,0
405,2019-09-03 08:09:00,10096,fruit,1,8,9,489,0
406,2019-09-03 08:09:00,10105,checkout,1,8,9,489,0
407,2019-09-03 08:09:00,10106,spices,1,8,9,489,0
408,2019-09-03 08:09:00,10107,checkout,1,8,9,489,0
409,2019-09-03 08:09:00,10108,checkout,1,8,9,489,0
410,2019-09-03 08:09:00,10110,fruit,1,8,9,489,0
411,2019-09-03 08:09:00,10118,checkout,1,8,9,489,0
412,2019-09-03 08:09:00,10125,checkout,1,8,9,489,0
413,2019-09-03 08:09:00,10126,dairy,1,8,9,489,0
414,2019-09-03 08:09:00,10127,dairy,1,8,9,489,0
415,2019-09-03 08:09:00,10129,dairy,1,8,9,489,0
416,2019-09-03 08:10:00,10110,spices,1,8,10,490,0
417,2019-09-03 08:10:00,10113,fruit,1,8,10,490,0
418,2019-09-03 08:10:00,10126,spices,1,8,10,490,0
419,2019-09-03 08:10:00,10128,dairy,1,8,10,490,0
420,2019-09-03 08:10:00,10130,checkout,1,8,10,490,0
421,2019-09-03 08:10:00,10131,fruit,1,8,10,490,1
422,2019-09-03 08:11:00,10088,checkout,1,8,11,491,0
423,2019-09-03 08:11:00,10103,checkout,1,8,11,491,0
424,2019-09-03 08:11:00,10113,spices,1,8,11,491,0
425,2019-09-03 08:11:00,10116,spices,1,8,11,491,0
426,2019-09-03 08:11:00,10126,dairy,1,8,11,491,0
427,2019-09-03 08:11:00,10127,fruit,1,8,11,491,0
428,2019-09-03 08:11:00,10132,dairy,1,8,11,491,1
429,2019-09-03 08:12:00,10092,dairy,1,8,12,492,0
430,2019-09-03 08:12:00,10106,dairy,1,8,12,492,0
431,2019-09-03 08:12:00,10110,dairy,1,8,12,492,0
432,2019-09-03 08:12:00,10116,fruit,1,8,12,492,0
433,2019-09-03 08:12:00,10120,checkout,1,8,12,492,0
434,2019-09-03 08:12:00,10121,drinks,1,8,12,492,0
435,2019-09-03 08:12:00,10128,fruit,1,8,12,492,0
436,2019-09-03 08:12:00,10132,fruit,1,8,12,492,0
437,2019-09-03 08:13:00,10113,drinks,1,8,13,493,0
438,2019-09-03 08:13:00,10121,checkout,1,8,13,493,0
439,2019-09-03 08:13:00,10129,drinks,1,8,13,493,0
440,2019-09-03 08:13:00,10131,checkout,1,8,13,493,0
441,2019-09-03 08:13:00,10132,checkout,1,8,13,493,0
442,2019-09-03 08:14:00,10110,fruit,1,8,14,494,0
443,2019-09-03 08:14:00,10128,dairy,1,8,14,494,0
444,2019-09-03 08:14:00,10133,fruit,1,8,14,494,1
445,2019-09-03 08:15:00,10129,checkout,1,8,15,495,0
446,2019-09-03 08:15:00,10133,spices,1,8,15,495,0
447,2019-09-03 08:15:00,10134,drinks,1,8,15,495,1
448,2019-09-03 08:15:00,10135,fruit,1,8,15,495,1
449,2019-09-03 08:15:00,10136,fruit,1,8,15,495,1
450,2019-09-03 08:15:00,10137,fruit,1,8,15,495,1
451,2019-09-03 08:15:00,10138,fruit,1,8,15,495,1
452,2019-09-03 08:16:00,10096,checkout,1,8,16,496,0
453,2019-09-03 08:16:00,10116,spices,1,8,16,496,0
454,2019-09-03 08:16:00,10123,drinks,1,8,16,496,0
455,2019-09-03 08:17:00,10116,checkout,1,8,17,497,0
456,2019-09-03 08:17:00,10127,checkout,1,8,17,497,0
457,2019-09-03 08:17:00,10134,spices,1,8,17,497,0
458,2019-09-03 08:17:00,10136,checkout,1,8,17,497,0
459,2019-09-03 08:17:00,10139,drinks,1,8,17,497,1
460,2019-09-03 08:17:00,10140,fruit,1,8,17,497,1
461,2019-09-03 08:17:00,10141,dairy,1,8,17,497,1
462,2019-09-03 08:18:00,10133,checkout,1,8,18,498,0
463,2019-09-03 08:18:00,10134,dairy,1,8,18,498,0
464,2019-09-03 08:18:00,10137,checkout,1,8,18,498,0
465,2019-09-03 08:18:00,10142,dairy,1,8,18,498,1
466,2019-09-03 08:18:00,10143,spices,1,8,18,498,1
467,2019-09-03 08:18:00,10144,spices,1,8,18,498,1
468,2019-09-03 08:19:00,10092,checkout,1,8,19,499,0
469,2019-09-03 08:19:00,10110,checkout,1,8,19,499,0
470,2019-09-03 08:19:00,10112,fruit,1,8,19,499,0
471,2019-09-03 08:19:00,10123,checkout,1,8,19,499,0
472,2019-09-03 08:19:00,10134,drinks,1,8,19,499,0
473,2019-09-03 08:19:00,10139,fruit,1,8,19,499,0
474,2019-09-03 08:19:00,10140,dairy,1,8,19,499,0
475,2019-09-03 08:19:00,10143,checkout,1,8,19,499,0
476,2019-09-03 08:19:00,10145,fruit,1,8,19,499,1
477,2019-09-03 08:19:00,10146,drinks,1,8,19,499,1
478,2019-09-03 08:19:00,10147,fruit,1,8,19,499,1
479,2019-09-03 08:20:00,10106,checkout,1,8,20,500,0
480,2019-09-03 08:20:00,10112,dairy,1,8,20,500,0
481,2019-09-03 08:20:00,10128,spices,1,8,20,500,0
482,2019-09-03 08:20:00,10138,checkout,1,8,20,500,0
483,2019-09-03 08:20:00,10142,spices,1,8,20,500,0
484,2019-09-03 08:20:00,10146,spices,1,8,20,500,0
485,2019-09-03 08:20:00,10148,drinks,1,8,20,500,1
486,2019-09-03 08:20:00,10149,fruit,1,8,20,500,1
487,2019-09-03 08:21:00,10113,fruit,1,8,21,501,0
488,2019-09-03 08:21:00,10134,checkout,1,8,21,501,0
489,2019-09-03 08:21:00,10142,dairy,1,8,21,501,0
490,2019-09-03 08:21:00,10144,dairy,1,8,21,501,0
491,2019-09-03 08:21:00,10145,spices,1,8,21,501,0
492,2019-09-03 08:21:00,10148,checkout,1,8,21,501,0
493,2019-09-03 08:21:00,10150,fruit,1,8,21,501,1
494,2019-09-03 08:21:00,10151,spices,1,8,21,501,1
495,2019-09-03 08:21:00,10152,spices,1,8,21,501,1
496,2019-09-03 08:21:00,10153,fruit,1,8,21,501,1
497,2019-09-03 08:21:00,10154,dairy,1,8,21,501,1
498,2019-09-03 08:21:00,10155,dairy,1,8,21,501,1
499,2019-09-03 08:22:00,10112,fruit,1,8,22,502,0
500,2019-09-03 08:22:00,10128,drinks,1,8,22,502,0
501,2019-09-03 08:22:00,10135,spices,1,8,22,502,0
502,2019-09-03 08:22:00,10139,dairy,1,8,22,502,0
503,2019-09-03 08:22:00,10145,dairy,1,8,22,502,0
504,2019-09-03 08:22:00,10146,checkout,1,8,22,502,0
505,2019-09-03 08:22:00,10150,checkout,1,8,22,502,0
506,2019-09-03 08:22:00,10156,spices,1,8,22,502,1
507,2019-09-03 08:23:00,10128,spices,1,8,23,503,0
508,2019-09-03 08:23:00,10141,checkout,1,8,23,503,0
509,2019-09-03 08:23:00,10147,checkout,1,8,23,503,0
510,2019-09-03 08:23:00,10149,checkout,1,8,23,503,0
511,2019-09-03 08:23:00,10151,dairy,1,8,23,503,0
512,2019-09-03 08:23:00,10154,checkout,1,8,23,503,0
513,2019-09-03 08:23:00,10157,fruit,1,8,23,503,1
514,2019-09-03 08:24:00,10112,dairy,1,8,24,504,0
515,2019-09-03 08:24:00,10126,fruit,1,8,24,504,0
516,2019-09-03 08:24:00,10128,checkout,1,8,24,504,0
517,2019-09-03 08:24:00,10135,dairy,1,8,24,504,0
518,2019-09-03 08:24:00,10139,spices,1,8,24,504,0
519,2019-09-03 08:24:00,10142,checkout,1,8,24,504,0
520,2019-09-03 08:24:00,10145,fruit,1,8,24,504,0
521,2019-09-03 08:24:00,10152,dairy,1,8,24,504,0
522,2019-09-03 08:24:00,10157,dairy,1,8,24,504,0
523,2019-09-03 08:24:00,10158,fruit,1,8,24,504,1
524,2019-09-03 08:24:00,10159,drinks,1,8,24,504,1
525,2019-09-03 08:24:00,10160,fruit,1,8,24,504,1
526,2019-09-03 08:25:00,10113,spices,1,8,25,505,0
527,2019-09-03 08:25:00,10126,checkout,1,8,25,505,0
528,2019-09-03 08:25:00,10153,checkout,1,8,25,505,0
529,2019-09-03 08:25:00,10156,dairy,1,8,25,505,0
530,2019-09-03 08:25:00,10157,checkout,1,8,25,505,0
531,2019-09-03 08:25:00,10158,dairy,1,8,25,505,0
532,2019-09-03 08:25:00,10159,checkout,1,8,25,505,0
533,2019-09-03 08:25:00,10160,checkout,1,8,25,505,0
534,2019-09-03 08:26:00,10112,drinks,1,8,26,506,0
535,2019-09-03 08:26:00,10139,checkout,1,8,26,506,0
536,2019-09-03 08:26:00,10140,spices,1,8,26,506,0
537,2019-09-03 08:26:00,10151,checkout,1,8,26,506,0
538,2019-09-03 08:26:00,10161,spices,1,8,26,506,1
539,2019-09-03 08:26:00,10162,drinks,1,8,26,506,1
540,2019-09-03 08:26:00,10163,spices,1,8,26,506,1
541,2019-09-03 08:26:00,10164,fruit,1,8,26,506,1
542,2019-09-03 08:27:00,10112,fruit,1,8,27,507,0
543,2019-09-03 08:27:00,10135,checkout,1,8,27,507,0
544,2019-09-03 08:27:00,10140,dairy,1,8,27,507,0
545,2019-09-03 08:27:00,10144,checkout,1,8,27,507,0
546,2019-09-03 08:27:00,10152,checkout,1,8,27,507,0
547,2019-09-03 08:27:00,10162,checkout,1,8,27,507,0
548,2019-09-03 08:27:00,10165,dairy,1,8,27,507,1
549,2019-09-03 08:27:00,10166,fruit,1,8,27,507,1
550,2019-09-03 08:27:00,10167,dairy,1,8,27,507,1
551,2019-09-03 08:27:00,10168,spices,1,8,27,507,1
552,2019-09-03 08:27:00,10169,dairy,1,8,27,507,1
553,2019-09-03 08:28:00,10140,spices,1,8,28,508,0
554,2019-09-03 08:28:00,10155,checkout,1,8,28,508,0
555,2019-09-03 08:28:00,10161,drinks,1,8,28,508,0
556,2019-09-03 08:28:00,10163,dairy,1,8,28,508,0
557,2019-09-03 08:28:00,10164,checkout,1,8,28,508,0
558,2019-09-03 08:28:00,10166,dairy,1,8,28,508,0
559,2019-09-03 08:28:00,10168,dairy,1,8,28,508,0
560,2019-09-03 08:28:00,10169,checkout,1,8,28,508,0
561,2019-09-03 08:28:00,10170,fruit,1,8,28,508,1
562,2019-09-03 08:28:00,10171,spices,1,8,28,508,1
563,2019-09-03 08:28:00,10172,fruit,1,8,28,508,1
564,2019-09-03 08:28:00,10173,fruit,1,8,28,508,1
565,2019-09-03 08:28:00,10174,drinks,1,8,28,508,1
566,2019-09-03 08:29:00,10112,checkout,1,8,29,509,0
567,2019-09-03 08:29:00,10140,dairy,1,8,29,509,0
568,2019-09-03 08:29:00,10158,checkout,1,8,29,509,0
569,2019-09-03 08:29:00,10163,fruit,1,8,29,509,0
570,2019-09-03 08:29:00,10167,spices,1,8,29,509,0
571,2019-09-03 08:29:00,10170,checkout,1,8,29,509,0
572,2019-09-03 08:29:00,10171,dairy,1,8,29,509,0
573,2019-09-03 08:29:00,10175,dairy,1,8,29,509,1
574,2019-09-03 08:29:00,10176,dairy,1,8,29,509,1
575,2019-09-03 08:30:00,10113,drinks,1,8,30,510,0
576,2019-09-03 08:30:00,10156,drinks,1,8,30,510,0
577,2019-09-03 08:30:00,10161,checkout,1,8,30,510,0
578,2019-09-03 08:30:00,10163,dairy,1,8,30,510,0
579,2019-09-03 08:30:00,10172,dairy,1,8,30,510,0
580,2019-09-03 08:31:00,10167,drinks,1,8,31,511,0
581,2019-09-03 08:31:00,10173,spices,1,8,31,511,0
582,2019-09-03 08:31:00,10174,fruit,1,8,31,511,0
583,2019-09-03 08:31:00,10175,checkout,1,8,31,511,0
584,2019-09-03 08:31:00,10177,fruit,1,8,31,511,1
585,2019-09-03 08:31:00,10178,drinks,1,8,31,511,1
586,2019-09-03 08:32:00,10140,fruit,1,8,32,512,0
587,2019-09-03 08:32:00,10156,fruit,1,8,32,512,0
588,2019-09-03 08:32:00,10166,spices,1,8,32,512,0
589,2019-09-03 08:32:00,10172,drinks,1,8,32,512,0
590,2019-09-03 08:32:00,10173,drinks,1,8,32,512,0
591,2019-09-03 08:32:00,10179,fruit,1,8,32,512,1
592,2019-09-03 08:32:00,10180,dairy,1,8,32,512,1
593,2019-09-03 08:32:00,10181,fruit,1,8,32,512,1
594,2019-09-03 08:32:00,10182,dairy,1,8,32,512,1
595,2019-09-03 08:33:00,10113,checkout,1,8,33,513,0
596,2019-09-03 08:33:00,10140,checkout,1,8,33,513,0
597,2019-09-03 08:33:00,10156,spices,1,8,33,513,0
598,2019-09-03 08:33:00,10165,drinks,1,8,33,513,0
599,2019-09-03 08:33:00,10167,fruit,1,8,33,513,0
600,2019-09-03 08:33:00,10168,fruit,1,8,33,513,0
601,2019-09-03 08:33:00,10171,fruit,1,8,33,513,0
602,2019-09-03 08:33:00,10177,spices,1,8,33,513,0
603,2019-09-03 08:33:00,10183,dairy,1,8,33,513,1
604,2019-09-03 08:34:00,10156,fruit,1,8,34,514,0
605,2019-09-03 08:34:00,10167,drinks,1,8,34,514,0
606,2019-09-03 08:34:00,10168,checkout,1,8,34,514,0
607,2019-09-03 08:34:00,10177,checkout,1,8,34,514,0
608,2019-09-03 08:34:00,10181,dairy,1,8,34,514,0
609,2019-09-03 08:34:00,10182,spices,1,8,34,514,0
610,2019-09-03 08:34:00,10183,drinks,1,8,34,514,0
611,2019-09-03 08:34:00,10184,drinks,1,8,34,514,1
612,2019-09-03 08:35:00,10165,spices,1,8,35,515,0
613,2019-09-03 08:35:00,10166,checkout,1,8,35,515,0
614,2019-09-03 08:35:00,10173,checkout,1,8,35,515,0
615,2019-09-03 08:35:00,10176,spices,1,8,35,515,0
616,2019-09-03 08:35:00,10184,dairy,1,8,35,515,0
617,2019-09-03 08:36:00,10178,spices,1,8,36,516,0
618,2019-09-03 08:36:00,10179,checkout,1,8,36,516,0
619,2019-09-03 08:36:00,10183,checkout,1,8,36,516,0
620,2019-09-03 08:36:00,10185,fruit,1,8,36,516,1
621,2019-09-03 08:36:00,10186,spices,1,8,36,516,1
622,2019-09-03 08:36:00,10187,fruit,1,8,36,516,1
623,2019-09-03 08:37:00,10163,fruit,1,8,37,517,0
624,2019-09-03 08:37:00,10165,drinks,1,8,37,517,0
625,2019-09-03 08:37:00,10176,dairy,1,8,37,517,0
626,2019-09-03 08:37:00,10178,checkout,1,8,37,517,0
627,2019-09-03 08:37:00,10180,fruit,1,8,37,517,0
628,2019-09-03 08:37:00,10182,drinks,1,8,37,517,0
629,2019-09-03 08:37:00,10184,drinks,1,8,37,517,0
630,2019-09-03 08:37:00,10186,dairy,1,8,37,517,0
631,2019-09-03 08:37:00,10188,dairy,1,8,37,517,1
632,2019-09-03 08:37:00,10189,dairy,1,8,37,517,1
633,2019-09-03 08:37:00,10190,dairy,1,8,37,517,1
634,2019-09-03 08:38:00,10171,spices,1,8,38,518,0
635,2019-09-03 08:38:00,10174,spices,1,8,38,518,0
636,2019-09-03 08:38:00,10181,fruit,1,8,38,518,0
637,2019-09-03 08:38:00,10182,checkout,1,8,38,518,0
638,2019-09-03 08:38:00,10190,checkout,1,8,38,518,0
639,2019-09-03 08:38:00,10191,fruit,1,8,38,518,1
640,2019-09-03 08:38:00,10192,dairy,1,8,38,518,1
641,2019-09-03 08:38:00,10193,dairy,1,8,38,518,1
642,2019-09-03 08:38:00,10194,fruit,1,8,38,518,1
643,2019-09-03 08:39:00,10156,checkout,1,8,39,519,0
644,2019-09-03 08:39:00,10163,checkout,1,8,39,519,0
645,2019-09-03 08:39:00,10165,checkout,1,8,39,519,0
646,2019-09-03 08:39:00,10167,checkout,1,8,39,519,0
647,2019-09-03 08:39:00,10172,checkout,1,8,39,519,0
648,2019-09-03 08:39:00,10174,checkout,1,8,39,519,0
649,2019-09-03 08:39:00,10180,checkout,1,8,39,519,0
650,2019-09-03 08:39:00,10184,checkout,1,8,39,519,0
651,2019-09-03 08:39:00,10185,drinks,1,8,39,519,0
652,2019-09-03 08:39:00,10192,drinks,1,8,39,519,0
653,2019-09-03 08:39:00,10195,spices,1,8,39,519,1
654,2019-09-03 08:39:00,10196,fruit,1,8,39,519,1
655,2019-09-03 08:39:00,10197,drinks,1,8,39,519,1
656,2019-09-03 08:40:00,10181,dairy,1,8,40,520,0
657,2019-09-03 08:40:00,10185,fruit,1,8,40,520,0
658,2019-09-03 08:40:00,10189,drinks,1,8,40,520,0
659,2019-09-03 08:40:00,10191,checkout,1,8,40,520,0
660,2019-09-03 08:40:00,10194,checkout,1,8,40,520,0
661,2019-09-03 08:40:00,10198,fruit,1,8,40,520,1
662,2019-09-03 08:40:00,10199,dairy,1,8,40,520,1
663,2019-09-03 08:41:00,10171,checkout,1,8,41,521,0
664,2019-09-03 08:41:00,10181,drinks,1,8,41,521,0
665,2019-09-03 08:41:00,10185,checkout,1,8,41,521,0
666,2019-09-03 08:41:00,10186,drinks,1,8,41,521,0
667,2019-09-03 08:41:00,10189,fruit,1,8,41,521,0
668,2019-09-03 08:41:00,10195,dairy,1,8,41,521,0
669,2019-09-03 08:41:00,10196,checkout,1,8,41,521,0
670,2019-09-03 08:41:00,10197,checkout,1,8,41,521,0
671,2019-09-03 08:41:00,10200,fruit,1,8,41,521,1
672,2019-09-03 08:41:00,10201,fruit,1,8,41,521,1
673,2019-09-03 08:42:00,10186,checkout,1,8,42,522,0
674,2019-09-03 08:42:00,10187,checkout,1,8,42,522,0
675,2019-09-03 08:42:00,10192,checkout,1,8,42,522,0
676,2019-09-03 08:42:00,10193,drinks,1,8,42,522,0
677,2019-09-03 08:42:00,10195,checkout,1,8,42,522,0
678,2019-09-03 08:42:00,10200,spices,1,8,42,522,0
679,2019-09-03 08:42:00,10201,spices,1,8,42,522,0
680,2019-09-03 08:42:00,10202,fruit,1,8,42,522,1
681,2019-09-03 08:42:00,10203,spices,1,8,42,522,1
682,2019-09-03 08:42:00,10204,dairy,1,8,42,522,1
683,2019-09-03 08:43:00,10145,dairy,1,8,43,523,0
684,2019-09-03 08:43:00,10176,drinks,1,8,43,523,0
685,2019-09-03 08:43:00,10201,dairy,1,8,43,523,0
686,2019-09-03 08:43:00,10202,spices,1,8,43,523,0
687,2019-09-03 08:43:00,10203,checkout,1,8,43,523,0
688,2019-09-03 08:44:00,10193,checkout,1,8,44,524,0
689,2019-09-03 08:44:00,10198,dairy,1,8,44,524,0
690,2019-09-03 08:44:00,10200,drinks,1,8,44,524,0
691,2019-09-03 08:44:00,10202,dairy,1,8,44,524,0
692,2019-09-03 08:44:00,10204,fruit,1,8,44,524,0
693,2019-09-03 08:44:00,10205,fruit,1,8,44,524,1
694,2019-09-03 08:44:00,10206,dairy,1,8,44,524,1
695,2019-09-03 08:45:00,10176,fruit,1,8,45,525,0
696,2019-09-03 08:45:00,10181,fruit,1,8,45,525,0
697,2019-09-03 08:45:00,10201,spices,1,8,45,525,0
698,2019-09-03 08:45:00,10204,dairy,1,8,45,525,0
699,2019-09-03 08:45:00,10205,checkout,1,8,45,525,0
700,2019-09-03 08:45:00,10207,spices,1,8,45,525,1
701,2019-09-03 08:45:00,10208,dairy,1,8,45,525,1
702,2019-09-03 08:46:00,10201,dairy,1,8,46,526,0
703,2019-09-03 08:46:00,10202,drinks,1,8,46,526,0
704,2019-09-03 08:46:00,10206,drinks,1,8,46,526,0
705,2019-09-03 08:46:00,10209,dairy,1,8,46,526,1
706,2019-09-03 08:47:00,10176,drinks,1,8,47,527,0
707,2019-09-03 08:47:00,10188,checkout,1,8,47,527,0
708,2019-09-03 08:47:00,10198,spices,1,8,47,527,0
709,2019-09-03 08:47:00,10199,checkout,1,8,47,527,0
710,2019-09-03 08:47:00,10201,spices,1,8,47,527,0
711,2019-09-03 08:47:00,10206,spices,1,8,47,527,0
712,2019-09-03 08:47:00,10207,checkout,1,8,47,527,0
713,2019-09-03 08:48:00,10181,dairy,1,8,48,528,0
714,2019-09-03 08:48:00,10198,dairy,1,8,48,528,0
715,2019-09-03 08:48:00,10200,spices,1,8,48,528,0
716,2019-09-03 08:48:00,10201,fruit,1,8,48,528,0
717,2019-09-03 08:48:00,10208,drinks,1,8,48,528,0
718,2019-09-03 08:48:00,10210,fruit,1,8,48,528,1
719,2019-09-03 08:48:00,10211,fruit,1,8,48,528,1
720,2019-09-03 08:48:00,10212,dairy,1,8,48,528,1
721,2019-09-03 08:49:00,10176,checkout,1,8,49,529,0
722,2019-09-03 08:49:00,10181,checkout,1,8,49,529,0
723,2019-09-03 08:49:00,10200,drinks,1,8,49,529,0
724,2019-09-03 08:49:00,10201,checkout,1,8,49,529,0
725,2019-09-03 08:49:00,10206,dairy,1,8,49,529,0
726,2019-09-03 08:50:00,10189,checkout,1,8,50,530,0
727,2019-09-03 08:50:00,10200,spices,1,8,50,530,0
728,2019-09-03 08:50:00,10202,checkout,1,8,50,530,0
729,2019-09-03 08:50:00,10208,checkout,1,8,50,530,0
730,2019-09-03 08:50:00,10209,spices,1,8,50,530,0
731,2019-09-03 08:50:00,10211,dairy,1,8,50,530,0
732,2019-09-03 08:50:00,10213,fruit,1,8,50,530,1
733,2019-09-03 08:51:00,10145,checkout,1,8,51,531,0
734,2019-09-03 08:51:00,10206,drinks,1,8,51,531,0
735,2019-09-03 08:51:00,10209,checkout,1,8,51,531,0
736,2019-09-03 08:51:00,10210,checkout,1,8,51,531,0
737,2019-09-03 08:51:00,10212,checkout,1,8,51,531,0
738,2019-09-03 08:51:00,10214,dairy,1,8,51,531,1
739,2019-09-03 08:51:00,10215,fruit,1,8,51,531,1
740,2019-09-03 08:52:00,10200,drinks,1,8,52,532,0
741,2019-09-03 08:52:00,10213,checkout,1,8,52,532,0
742,2019-09-03 08:52:00,10215,spices,1,8,52,532,0
743,2019-09-03 08:52:00,10216,fruit,1,8,52,532,1
744,2019-09-03 08:52:00,10217,spices,1,8,52,532,1
745,2019-09-03 08:53:00,10198,spices,1,8,53,533,0
746,2019-09-03 08:53:00,10217,drinks,1,8,53,533,0
747,2019-09-03 08:53:00,10218,spices,1,8,53,533,1
748,2019-09-03 08:53:00,10219,spices,1,8,53,533,1
749,2019-09-03 08:53:00,10220,drinks,1,8,53,533,1
750,2019-09-03 08:54:00,10198,dairy,1,8,54,534,0
751,2019-09-03 08:54:00,10200,fruit,1,8,54,534,0
752,2019-09-03 08:54:00,10206,fruit,1,8,54,534,0
753,2019-09-03 08:54:00,10215,drinks,1,8,54,534,0
754,2019-09-03 08:54:00,10217,checkout,1,8,54,534,0
755,2019-09-03 08:54:00,10219,dairy,1,8,54,534,0
756,2019-09-03 08:55:00,10215,fruit,1,8,55,535,0
757,2019-09-03 08:55:00,10216,spices,1,8,55,535,0
758,2019-09-03 08:55:00,10218,drinks,1,8,55,535,0
759,2019-09-03 08:55:00,10219,drinks,1,8,55,535,0
760,2019-09-03 08:55:00,10220,spices,1,8,55,535,0
761,2019-09-03 08:55:00,10221,fruit,1,8,55,535,1
762,2019-09-03 08:55:00,10222,fruit,1,8,55,535,1
763,2019-09-03 08:56:00,10204,spices,1,8,56,536,0
764,2019-09-03 08:56:00,10211,checkout,1,8,56,536,0
765,2019-09-03 08:56:00,10214,checkout,1,8,56,536,0
766,2019-09-03 08:56:00,10218,spices,1,8,56,536,0
767,2019-09-03 08:56:00,10222,dairy,1,8,56,536,0
768,2019-09-03 08:56:00,10223,dairy,1,8,56,536,1
769,2019-09-03 08:56:00,10224,drinks,1,8,56,536,1
770,2019-09-03 08:56:00,10225,drinks,1,8,56,536,1
771,2019-09-03 08:57:00,10204,dairy,1,8,57,537,0
772,2019-09-03 08:57:00,10206,checkout,1,8,57,537,0
773,2019-09-03 08:57:00,10216,drinks,1,8,57,537,0
774,2019-09-03 08:57:00,10218,drinks,1,8,57,537,0
775,2019-09-03 08:57:00,10219,checkout,1,8,57,537,0
776,2019-09-03 08:57:00,10220,drinks,1,8,57,537,0
777,2019-09-03 08:57:00,10222,drinks,1,8,57,537,0
778,2019-09-03 08:57:00,10226,drinks,1,8,57,537,1
779,2019-09-03 08:57:00,10227,spices,1,8,57,537,1
780,2019-09-03 08:58:00,10200,spices,1,8,58,538,0
781,2019-09-03 08:58:00,10222,spices,1,8,58,538,0
782,2019-09-03 08:58:00,10225,checkout,1,8,58,538,0
783,2019-09-03 08:58:00,10226,checkout,1,8,58,538,0
784,2019-09-03 08:59:00,10204,checkout,1,8,59,539,0
785,2019-09-03 08:59:00,10215,dairy,1,8,59,539,0
786,2019-09-03 08:59:00,10216,checkout,1,8,59,539,0
787,2019-09-03 08:59:00,10218,checkout,1,8,59,539,0
788,2019-09-03 08:59:00,10222,checkout,1,8,59,539,0
789,2019-09-03 08:59:00,10224,checkout,1,8,59,539,0
790,2019-09-03 08:59:00,10227,dairy,1,8,59,539,0
791,2019-09-03 09:00:00,10200,checkout,1,9,0,540,0
792,2019-09-03 09:00:00,10215,drinks,1,9,0,540,0
793,2019-09-03 09:00:00,10220,checkout,1,9,0,540,0
794,2019-09-03 09:00:00,10221,dairy,1,9,0,540,0
795,2019-09-03 09:00:00,10228,dairy,1,9,0,540,1
796,2019-09-03 09:01:00,10215,checkout,1,9,1,541,0
797,2019-09-03 09:01:00,10221,checkout,1,9,1,541,0
798,2019-09-03 09:01:00,10223,spices,1,9,1,541,0
799,2019-09-03 09:01:00,10227,checkout,1,9,1,541,0
800,2019-09-03 09:02:00,10223,dairy,1,9,2,542,0
801,2019-09-03 09:02:00,10229,fruit,1,9,2,542,1
802,2019-09-03 09:02:00,10230,fruit,1,9,2,542,1
803,2019-09-03 09:02:00,10231,spices,1,9,2,542,1
804,2019-09-03 09:02:00,10232,fruit,1,9,2,542,1
805,2019-09-03 09:03:00,10230,checkout,1,9,3,543,0
806,2019-09-03 09:03:00,10231,drinks,1,9,3,543,0
807,2019-09-03 09:03:00,10233,dairy,1,9,3,543,1
808,2019-09-03 09:03:00,10234,fruit,1,9,3,543,1
809,2019-09-03 09:03:00,10235,fruit,1,9,3,543,1
810,2019-09-03 09:03:00,10236,fruit,1,9,3,543,1
811,2019-09-03 09:04:00,10223,fruit,1,9,4,544,0
812,2019-09-03 09:04:00,10231,spices,1,9,4,544,0
813,2019-09-03 09:04:00,10232,drinks,1,9,4,544,0
814,2019-09-03 09:04:00,10234,checkout,1,9,4,544,0
815,2019-09-03 09:04:00,10236,spices,1,9,4,544,0
816,2019-09-03 09:05:00,10223,checkout,1,9,5,545,0
817,2019-09-03 09:05:00,10232,checkout,1,9,5,545,0
818,2019-09-03 09:05:00,10233,fruit,1,9,5,545,0
819,2019-09-03 09:05:00,10236,drinks,1,9,5,545,0
820,2019-09-03 09:05:00,10237,drinks,1,9,5,545,1
821,2019-09-03 09:05:00,10238,drinks,1,9,5,545,1
822,2019-09-03 09:05:00,10239,dairy,1,9,5,545,1
823,2019-09-03 09:06:00,10228,fruit,1,9,6,546,0
824,2019-09-03 09:06:00,10229,dairy,1,9,6,546,0
825,2019-09-03 09:06:00,10231,checkout,1,9,6,546,0
826,2019-09-03 09:06:00,10233,drinks,1,9,6,546,0
